Date,Open,High,Low,Close,Adj Close,Volume
2012-07-16,32.049999,32.750000,31.467501,31.787500,29.411215,30607600
2012-07-17,32.032501,32.060001,31.510000,32.057499,29.661022,10766800
2012-07-18,31.875000,32.200001,31.850000,31.955000,29.566187,11903600
2012-07-19,32.075001,32.157501,31.332500,31.347500,29.004095,13832400
2012-07-20,31.152500,31.545000,30.912500,31.437500,29.087370,11816800
2012-07-23,31.012501,31.264999,30.812500,31.117500,28.791290,11391200
2012-07-24,31.125000,31.190001,30.320000,30.662500,28.370304,13504000
2012-07-25,30.844999,31.022499,30.385000,30.549999,28.266220,15305200
2012-07-26,31.242500,32.047501,31.049999,31.692499,29.323301,21036000
2012-07-27,31.732500,32.375000,31.424999,32.285000,29.871504,13937600
2012-07-30,32.212502,33.087502,32.177502,32.709999,30.264748,12652800
2012-07-31,32.607498,32.669998,32.125000,32.267502,29.855322,8961600
2012-08-01,32.125000,32.352501,31.750000,31.865000,29.482916,11612000
2012-08-02,31.700001,32.322498,31.547501,32.317501,29.901587,11112400
2012-08-03,32.590000,32.884998,32.215000,32.744999,30.297129,12934400
2012-08-06,32.750000,33.145000,32.654999,32.757500,30.308691,9227600
2012-08-07,32.707500,32.857498,32.334999,32.599998,30.162971,13179200
2012-08-08,32.695000,32.880001,32.599998,32.787498,30.336449,7962800
2012-08-09,32.720001,32.742500,31.937500,32.127499,29.725782,14203600
2012-08-10,32.047501,32.322498,32.000000,32.272499,29.859951,5984800
2012-08-13,32.160000,32.250000,31.850000,32.080002,29.681850,6454000
2012-08-14,32.279999,32.544998,32.134998,32.472500,30.045002,8732400
2012-08-15,32.294998,32.575001,32.147499,32.264999,29.903656,7735600
2012-08-16,32.174999,32.487499,32.174999,32.419998,30.047310,9121200
2012-08-17,32.497501,32.509998,32.072498,32.172501,29.817930,9582400
2012-08-20,32.152500,32.180000,32.000000,32.040001,29.695124,8674400
2012-08-21,32.177502,32.312500,31.750000,31.879999,29.546835,7605200
2012-08-22,31.717501,32.125000,31.629999,32.025002,29.681219,8866000
2012-08-23,31.982500,32.125000,31.687500,31.787500,29.461109,7000000
2012-08-24,31.647499,31.754999,31.452499,31.665001,29.347572,10650800
2012-08-27,31.822500,32.035000,31.760000,31.915001,29.579273,8820400
2012-08-28,31.965000,32.060001,31.805000,31.850000,29.519032,7862800
2012-08-29,31.887501,32.012501,31.680000,32.005001,29.662691,8583600
2012-08-30,31.775000,31.775000,31.545000,31.674999,29.356840,8573600
2012-08-31,31.877501,32.092499,31.565001,32.062500,29.715984,13784000
2012-09-04,32.090000,32.287498,31.905001,32.130001,29.778538,10200800
2012-09-05,32.215000,32.250000,31.737499,31.902500,29.567686,12698800
2012-09-06,32.044998,32.375000,31.950001,32.375000,30.005611,15698400
2012-09-07,32.377499,32.490002,32.167500,32.427502,30.054277,10789200
2012-09-10,32.105000,32.470001,32.105000,32.169998,29.815607,11633600
2012-09-11,32.220001,33.110001,32.202499,32.872501,30.466703,15890400
2012-09-12,32.912498,33.369999,32.895000,33.365002,30.923153,14656000
2012-09-13,33.237499,34.162498,33.145000,33.744999,31.275337,15745200
2012-09-14,33.812500,33.825001,33.437500,33.562500,31.106199,13289600
2012-09-17,33.615002,33.712502,33.404999,33.467499,31.018158,10649200
2012-09-18,33.272499,33.462502,33.132500,33.415001,30.969496,13192400
2012-09-19,33.467499,33.880001,33.432499,33.697498,31.231321,11976800
2012-09-20,33.572498,33.709999,33.367500,33.652500,31.189610,12779600
2012-09-21,33.825001,33.987499,33.724998,33.750000,31.279974,29225600
2012-09-24,33.527500,33.742500,33.377499,33.435001,30.988035,10530000
2012-09-25,33.459999,33.849998,33.404999,33.639999,31.178024,15398400
2012-09-26,33.535000,33.639999,33.095001,33.130001,30.705359,10637200
2012-09-27,33.177502,33.560001,33.130001,33.477501,31.027424,8432800
2012-09-28,33.494999,33.654999,33.310001,33.570000,31.113144,9431600
2012-10-01,33.717499,34.474998,33.717499,34.182499,31.680819,14700800
2012-10-02,34.147499,34.275002,33.869999,34.000000,31.511675,10041600
2012-10-03,34.162498,34.650002,33.997501,34.630001,32.095570,11717600
2012-10-04,34.700001,34.955002,34.549999,34.917500,32.362034,8475600
2012-10-05,35.185001,35.397499,34.875000,35.064999,32.498745,11280800
2012-10-08,34.750000,34.875000,34.639999,34.677502,32.139587,6803600
2012-10-09,34.792500,34.845001,34.180000,34.185001,31.683146,9978000
2012-10-10,34.157501,34.494999,34.080002,34.355000,31.840696,8050400
2012-10-11,34.549999,34.957500,34.547501,34.762501,32.218372,14057600
2012-10-12,34.842499,34.997501,34.607498,34.779999,32.234581,8116000
2012-10-15,34.840000,35.060001,34.650002,34.972500,32.413002,9694400
2012-10-16,35.049999,35.442501,35.005001,35.290001,32.707287,8324400
2012-10-17,35.290001,35.692501,35.200001,35.639999,33.031658,10126000
2012-10-18,35.590000,35.775002,35.282501,35.470001,32.874111,11241600
2012-10-19,35.577499,35.590000,34.939999,34.992500,32.431538,10134400
2012-10-22,34.952499,35.012501,34.507500,34.750000,32.206791,9782800
2012-10-23,34.487499,34.494999,33.982498,34.160000,31.659969,11923200
2012-10-24,34.375000,34.592499,34.110001,34.122501,31.625214,11478000
2012-10-25,34.457500,34.674999,34.130001,34.387501,31.870815,15875600
2012-10-26,34.457500,34.722500,34.217499,34.577499,32.046917,12148800
2012-10-31,34.400002,34.992500,34.349998,34.689999,32.151176,14271200
2012-11-01,35.205002,36.090000,35.075001,35.970001,33.337509,21310000
2012-11-02,36.014999,36.602501,35.849998,35.849998,33.226299,18498000
2012-11-05,35.687500,35.972500,35.305000,35.375000,32.786060,13864000
2012-11-06,35.619999,36.209999,35.474998,35.965000,33.332867,9089200
2012-11-07,35.634998,35.897499,35.382500,35.639999,33.031658,10431600
2012-11-08,35.537498,35.812500,35.470001,35.514999,32.915813,10133200
2012-11-09,35.230000,35.952499,35.070000,35.732498,33.117378,11799600
2012-11-12,35.505001,35.945000,35.505001,35.810001,33.189220,8943600
2012-11-13,35.650002,36.197498,35.612499,35.612499,33.006165,10149200
2012-11-14,35.650002,35.807499,34.912498,34.987499,32.502205,13608000
2012-11-15,35.000000,35.119999,34.632500,35.000000,32.513821,13717600
2012-11-16,35.005001,35.887501,35.005001,35.677502,33.143188,16632400
2012-11-19,36.000000,36.415001,35.915001,36.412498,33.825981,15120400
2012-11-20,36.384998,36.845001,36.290001,36.584999,33.986233,9566400
2012-11-21,36.555000,36.724998,36.435001,36.665001,34.060539,6565200
2012-11-23,36.825001,37.029999,36.599998,37.029999,34.399609,4454400
2012-11-26,36.902500,36.902500,36.605000,36.812500,34.197556,8623600
2012-11-27,36.779999,36.959999,36.582500,36.695000,34.088409,9981600
2012-11-28,36.507500,36.837502,36.472500,36.822498,34.206863,10358400
2012-11-29,36.982498,37.082500,36.810001,37.044998,34.413551,12572800
2012-11-30,37.080002,37.482498,37.002499,37.427502,34.768883,14048000
2012-12-03,37.500000,37.680000,37.110001,37.160000,34.520378,11736800
2012-12-04,37.244999,37.312500,36.799999,36.897499,34.276527,9100800
2012-12-05,37.127499,37.127499,36.525002,37.014999,34.385689,11971200
2012-12-06,37.112499,37.224998,36.764999,37.117500,34.480892,9124000
2012-12-07,37.279999,37.320000,36.947498,37.137501,34.499485,7557200
2012-12-10,37.187500,37.317501,37.067501,37.165001,34.525036,9288800
2012-12-11,37.099998,37.582500,37.099998,37.224998,34.580776,14492800
2012-12-12,37.422501,37.450001,36.957500,36.970001,34.343884,18319600
2012-12-13,37.027500,37.275002,36.722500,36.799999,34.185951,13042800
2012-12-14,36.720001,36.922501,36.562500,36.705002,34.097702,9579200
2012-12-17,36.742500,37.282501,36.724998,37.282501,34.634190,13903200
2012-12-18,37.252499,37.887501,37.174999,37.680000,35.003448,11869600
2012-12-19,37.700001,37.709999,37.287498,37.290001,34.641140,8640400
2012-12-20,37.470001,38.127499,37.330002,38.115002,35.407547,10863200
2012-12-21,37.742500,37.994999,37.490002,37.692501,35.015057,13930400
2012-12-24,37.557499,37.904999,37.557499,37.794998,35.110275,3272000
2012-12-26,37.820000,37.822498,37.299999,37.439999,34.780495,7614400
2012-12-27,37.422501,37.662498,36.974998,37.349998,34.696880,11976800
2012-12-28,37.115002,37.482498,37.062500,37.162498,34.522705,6973600
2012-12-31,37.087502,37.902500,37.087502,37.895000,35.203175,12868000
2013-01-02,38.540001,38.985001,38.482498,38.845001,36.085701,15826400
2013-01-03,39.277500,39.520000,38.705002,38.875000,36.113552,14937200
2013-01-04,38.900002,39.297501,38.695000,39.192501,36.408501,10376000
2013-01-07,39.235001,39.692501,39.200001,39.472500,36.668621,10242400
2013-01-08,39.412498,39.840000,39.252499,39.840000,37.010017,11800400
2013-01-09,40.349998,40.637501,39.927502,40.447498,37.574356,17552800
2013-01-10,40.507500,40.692501,39.817501,40.127499,37.277092,16313600
2013-01-11,39.945000,40.312500,39.875000,40.290001,37.428055,9578000
2013-01-14,40.320000,40.452499,39.887501,40.162498,37.309597,8877600
2013-01-15,39.955002,40.162498,39.772499,40.112499,37.263157,6696000
2013-01-16,40.027500,40.195000,39.827499,40.049999,37.205109,5464400
2013-01-17,40.250000,40.272499,39.902500,39.970001,37.130783,7833600
2013-01-18,39.630001,39.632500,39.125000,39.567501,36.756870,13812400
2013-01-22,39.669998,39.919998,39.445000,39.762501,36.938030,6918000
2013-01-23,39.572498,39.990002,39.520000,39.762501,36.938030,7108800
2013-01-24,39.825001,40.042500,39.724998,39.889999,37.056469,6794000
2013-01-25,39.980000,40.035000,39.757500,39.959999,37.121490,6701600
2013-01-28,40.070000,40.145000,39.075001,39.087502,36.310966,13532000
2013-01-29,38.935001,39.272499,38.779999,39.165001,36.382961,11664000
2013-01-30,39.247501,39.772499,38.687500,38.752499,35.999763,18708000
2013-01-31,39.750000,39.875000,39.087502,39.477501,36.673260,16685600
2013-02-01,39.750000,39.869999,39.337502,39.639999,36.824211,12738400
2013-02-04,39.442501,39.599998,39.139999,39.162498,36.380646,10532000
2013-02-05,39.404999,39.900002,39.200001,39.882500,37.049492,11105200
2013-02-06,39.805000,40.220001,39.654999,40.205002,37.349087,15056800
2013-02-07,39.744999,39.947498,39.240002,39.264999,36.475868,20182800
2013-02-08,39.349998,39.735001,39.275002,39.450001,36.647713,12914000
2013-02-11,39.395000,39.542500,38.985001,39.082500,36.306335,11032400
2013-02-12,39.209999,39.424999,39.105000,39.200001,36.415478,9805600
2013-02-13,39.112499,39.347500,38.535000,38.692501,36.019833,13917600
2013-02-14,38.650002,39.162498,38.575001,38.994999,36.301426,12760000
2013-02-15,39.087502,39.520000,38.935001,39.497501,36.769241,17884400
2013-02-19,39.502499,39.697498,39.165001,39.402500,36.680782,13210000
2013-02-20,39.279999,39.402500,38.797501,38.855000,36.171108,15688800
2013-02-21,38.779999,39.572498,38.697498,39.360001,36.641224,14220800
2013-02-22,39.575001,39.895000,39.172501,39.857498,37.104359,11738000
2013-02-25,39.799999,40.087502,38.972500,38.972500,36.280499,11183200
2013-02-26,39.002499,39.647499,39.002499,39.457500,36.731987,11354000
2013-02-27,39.362499,40.025002,39.325001,39.967499,37.206757,8318000
2013-02-28,40.084999,40.084999,39.577499,39.660000,36.920490,11228000
2013-03-01,39.482498,39.715000,39.162498,39.520000,36.790165,13212000
2013-03-04,39.439999,39.884998,39.387501,39.875000,37.120644,6570000
2013-03-05,40.022499,40.445000,39.965000,40.072498,37.304508,10267600
2013-03-06,40.215000,40.424999,40.049999,40.264999,37.483696,7516000
2013-03-07,40.217499,40.445000,39.912498,40.127499,37.355709,8687200
2013-03-08,40.334999,40.349998,39.972500,40.167500,37.392948,9571600
2013-03-11,40.342499,40.400002,40.102501,40.294998,37.511646,6742000
2013-03-12,40.169998,40.242500,39.757500,39.950001,37.190472,8340800
2013-03-13,39.875000,40.099998,39.712502,39.842499,37.090401,11021600
2013-03-14,39.849998,40.267502,39.825001,40.165001,37.390625,14853600
2013-03-15,40.007500,40.160000,39.632500,39.637501,36.899548,17599600
2013-03-18,39.320000,39.794998,39.099998,39.517502,36.787849,15162800
2013-03-19,39.500000,39.837502,38.919998,39.000000,36.306091,17652400
2013-03-20,39.250000,39.992500,39.180000,39.832500,37.081089,16070400
2013-03-21,39.612499,39.932499,39.450001,39.450001,36.725002,14883200
2013-03-22,39.552502,40.040001,39.430000,40.022499,37.257961,18790400
2013-03-25,40.187500,41.070000,40.125000,41.000000,38.167946,19336800
2013-03-26,41.224998,41.945000,41.134998,41.865002,38.973198,17264800
2013-03-27,41.652500,42.307499,41.377499,42.165001,39.252457,13371200
2013-03-28,42.187500,42.740002,42.032501,42.459999,39.527092,12456400
2013-04-01,42.437500,42.747501,41.724998,41.837502,38.947594,13235200
2013-04-02,42.105000,42.224998,41.827499,41.987499,39.087231,9582000
2013-04-03,42.105000,42.132500,41.070000,41.187500,38.342506,16624800
2013-04-04,41.355000,41.632500,41.252499,41.619999,38.745125,8903600
2013-04-05,41.052502,41.355000,40.897499,41.290001,38.437901,7962400
2013-04-08,41.410000,41.592499,41.119999,41.572498,38.700897,6125600
2013-04-09,41.707500,41.720001,41.002499,41.187500,38.342506,6004400
2013-04-10,41.242500,41.825001,41.242500,41.747501,38.863819,8996400
2013-04-11,41.750000,41.974998,41.555000,41.904999,39.010429,6590000
2013-04-12,41.477501,41.707500,41.275002,41.437500,38.575214,7076800
2013-04-15,41.154999,41.220001,40.322498,40.322498,37.537254,10774000
2013-04-16,40.662498,41.200001,40.625000,41.177502,38.333191,10092000
2013-04-17,40.935001,41.007500,40.485001,40.557499,37.756008,9543600
2013-04-18,40.647499,40.847500,40.317501,40.352501,37.565155,21010800
2013-04-19,40.520000,41.027500,40.437500,40.990002,38.158646,7620400
2013-04-22,40.892502,41.087502,40.622501,40.882500,38.058567,5403600
2013-04-23,41.067501,41.419998,40.882500,41.415001,38.554287,6324000
2013-04-24,41.415001,41.892502,41.400002,41.764999,38.880096,7447200
2013-04-25,41.977501,42.619999,41.860001,42.189999,39.275745,9322800
2013-04-26,42.189999,42.400002,41.785000,41.807499,38.919666,6127200
2013-04-29,41.932499,42.125000,41.790001,41.974998,39.075592,10694400
2013-04-30,42.147499,42.474998,42.009998,42.115002,39.205914,12161600
2013-05-01,41.747501,42.064999,40.900002,41.505001,38.638058,12252400
2013-05-02,42.500000,44.915001,42.500000,43.849998,40.821075,30677200
2013-05-03,44.240002,45.209999,44.107498,44.884998,41.784592,15026400
2013-05-06,44.834999,45.192501,44.532501,44.722500,41.633297,13084000
2013-05-07,44.872501,44.965000,44.305000,44.947498,41.842762,11876400
2013-05-08,44.865002,44.875000,44.424999,44.814999,41.719429,14449200
2013-05-09,44.807499,44.970001,44.557499,44.645000,41.561169,11501200
2013-05-10,44.669998,44.755001,44.387501,44.687500,41.600727,13837600
2013-05-13,44.645000,45.110001,44.532501,44.732498,41.642609,12480000
2013-05-14,44.744999,45.372501,44.660000,45.080002,41.966114,16074800
2013-05-15,45.000000,45.447498,44.919998,45.439999,42.378807,13624400
2013-05-16,45.435001,45.435001,44.945000,44.950001,41.921825,9913600
2013-05-17,45.220001,46.145000,45.130001,46.142502,43.033985,13248800
2013-05-20,45.977501,46.224998,45.200001,45.402500,42.343830,21192000
2013-05-21,45.384998,45.672501,45.097500,45.387501,42.329842,13422800
2013-05-22,45.520000,46.105000,45.025002,45.035000,42.001091,19563200
2013-05-23,44.595001,44.877499,44.277500,44.525002,41.525448,16906000
2013-05-24,44.470001,45.275002,44.224998,45.112499,42.073364,12306400
2013-05-28,45.610001,45.634998,44.917500,45.007500,41.975441,9937200
2013-05-29,44.805000,45.049999,44.517502,44.535000,41.534775,7490400
2013-05-30,44.584999,45.497501,44.584999,45.257500,42.208611,9628000
2013-05-31,45.142502,45.349998,44.525002,44.535000,41.534775,12514400
2013-06-03,44.687500,45.169998,44.377499,45.047501,42.012753,15232400
2013-06-04,44.849998,45.437500,44.674999,45.049999,42.015079,13528400
2013-06-05,44.967499,45.047501,44.215000,44.305000,41.320278,12176800
2013-06-06,44.172501,44.855000,44.099998,44.837502,41.816910,14664800
2013-06-07,45.162498,45.250000,44.887501,44.985001,41.954464,13899200
2013-06-10,45.134998,45.785000,44.907501,45.582500,42.511711,13779200
2013-06-11,45.137501,45.487499,44.889999,44.915001,41.889187,7856400
2013-06-12,45.160000,45.160000,44.677502,44.787498,41.770256,9994800
2013-06-13,44.787498,45.689999,44.677502,45.562500,42.493061,9760400
2013-06-14,45.512501,45.619999,45.027500,45.232498,42.185291,7427200
2013-06-17,45.580002,45.930000,45.375000,45.587502,42.516376,14779200
2013-06-18,45.430000,46.307499,45.430000,46.002499,42.903408,7579200
2013-06-19,46.062500,46.282501,45.632500,45.657501,42.581646,12220800
2013-06-20,45.382500,45.619999,44.615002,44.615002,41.609394,15534000
2013-06-21,45.000000,45.375000,44.700001,44.875000,41.851871,17923200
2013-06-24,44.527500,44.869999,43.919998,44.567501,41.565083,15527600
2013-06-25,44.950001,45.345001,44.625000,45.117500,42.078041,12721600
2013-06-26,45.472500,45.785000,45.119999,45.662498,42.586327,10392800
2013-06-27,45.860001,46.250000,45.625000,46.064999,42.961708,11102400
2013-06-28,46.064999,46.180000,45.555000,45.687500,42.609627,12656400
2013-07-01,45.974998,46.865002,45.907501,46.305000,43.185532,11616000
2013-07-02,46.270000,46.759998,46.064999,46.310001,43.190197,8749200
2013-07-03,46.044998,46.860001,45.982498,46.759998,43.609879,4533200
2013-07-05,47.217499,47.715000,46.875000,47.697498,44.484234,8495600
2013-07-08,47.900002,48.192501,47.014999,47.025002,43.857033,19588000
2013-07-09,47.237499,47.382500,46.650002,46.799999,43.647179,23330400
2013-07-10,46.837502,46.952499,46.452499,46.674999,43.530609,15523200
2013-07-11,47.334999,47.514999,46.880001,47.490002,44.290710,14235200
2013-07-12,47.474998,47.682499,47.287498,47.680000,44.467907,7782800
2013-07-15,47.875000,47.957500,47.450001,47.562500,44.358315,14529200
2013-07-16,47.547501,47.682499,47.174999,47.345001,44.155483,7515200
2013-07-17,47.110001,47.487499,47.035000,47.410000,44.216091,11118000
2013-07-18,47.552502,47.849998,47.487499,47.752499,44.535519,5938400
2013-07-19,47.770000,47.997501,47.349998,47.480000,44.281376,9048400
2013-07-22,47.552502,47.827499,47.312500,47.805000,44.584484,7930400
2013-07-23,47.682499,47.867500,47.134998,47.145000,43.968945,11710800
2013-07-24,47.447498,47.462502,46.415001,46.687500,43.542263,13993600
2013-07-25,47.750000,49.000000,47.750000,48.652500,45.374889,21923200
2013-07-26,48.500000,48.650002,47.957500,48.299999,45.046143,8709200
2013-07-29,48.215000,48.372501,47.812500,47.992500,44.759350,5776400
2013-07-30,48.174999,48.299999,47.787498,47.860001,44.635780,13911200
2013-07-31,48.437500,48.724998,42.747501,44.252499,41.271290,90073600
2013-08-01,45.439999,45.439999,43.320000,44.792500,41.774914,74287200
2013-08-02,45.404999,46.022499,45.209999,46.000000,42.901081,21698400
2013-08-05,46.000000,46.285000,45.700001,46.134998,43.026989,11479600
2013-08-06,46.052502,46.077499,45.212502,45.722500,42.642277,19986800
2013-08-07,45.352501,45.500000,44.974998,45.347500,42.292553,15556400
2013-08-08,45.602501,45.639999,44.982498,45.195000,42.150307,9626800
2013-08-09,45.200001,45.337502,44.889999,44.952499,41.924149,10028400
2013-08-12,44.849998,44.994999,44.599998,44.939999,41.912487,13622400
2013-08-13,45.125000,45.160000,44.669998,44.807499,41.788921,11407200
2013-08-14,44.877499,45.372501,44.587502,44.587502,41.660442,15338800
2013-08-15,44.362499,44.372501,43.362499,43.482498,40.627987,17288400
2013-08-16,43.430000,43.682499,43.090000,43.282501,40.441116,12612400
2013-08-19,43.082500,44.222500,43.052502,43.744999,40.873249,11982000
2013-08-20,43.652500,43.817501,43.224998,43.305000,40.462139,14135200
2013-08-21,43.314999,45.375000,43.130001,44.597500,41.669781,30930800
2013-08-22,44.910000,45.357498,44.255001,44.730000,41.793583,10586400
2013-08-23,45.099998,45.147499,44.404999,44.775002,41.835629,9807200
2013-08-26,44.865002,44.865002,43.742500,43.750000,40.877914,13789200
2013-08-27,43.244999,43.770000,43.142502,43.542500,40.684044,12762400
2013-08-28,43.342499,43.947498,43.342499,43.802502,40.926975,15672000
2013-08-29,43.777500,44.320000,43.697498,43.842499,40.964352,9404800
2013-08-30,43.852501,43.875000,43.452499,43.605000,40.742443,9886400
2013-09-03,44.007500,44.599998,43.812500,44.255001,41.349770,12550400
2013-09-04,44.224998,44.470001,43.812500,44.047501,41.155899,9753200
2013-09-05,44.032501,44.174999,43.807499,44.052502,41.160561,7406800
2013-09-06,44.080002,44.472500,43.762501,44.167500,41.268013,6697200
2013-09-09,44.320000,44.662498,44.320000,44.637501,41.707169,10801600
2013-09-10,45.602501,46.162498,45.332500,46.147499,43.118027,19507200
2013-09-11,46.250000,46.632500,45.727501,46.577499,43.519802,11006000
2013-09-12,46.607498,46.952499,46.264999,46.264999,43.227814,14212000
2013-09-13,46.372501,47.325001,46.299999,47.250000,44.148148,16403600
2013-09-16,47.740002,47.770000,47.220001,47.345001,44.236931,11380800
2013-09-17,47.330002,47.974998,47.139999,47.900002,44.755474,10400800
2013-09-18,47.605000,48.500000,47.542500,48.412498,45.234348,10474800
2013-09-19,48.632500,49.500000,48.502499,48.677502,45.481945,14966400
2013-09-20,48.825001,49.707500,48.467499,49.707500,46.444332,57707200
2013-09-23,49.490002,50.215000,49.000000,49.060001,45.839340,19551600
2013-09-24,49.060001,49.200001,48.154999,48.334999,45.161938,15296400
2013-09-25,48.317501,48.500000,47.669998,47.889999,44.746147,10594800
2013-09-26,48.112499,48.625000,47.915001,48.389999,45.213310,9326400
2013-09-27,47.997501,48.427502,47.952499,48.262501,45.094189,7258400
2013-09-30,47.700001,47.990002,47.562500,47.775002,44.638691,9561600
2013-10-01,47.822498,48.402500,47.517502,48.305000,45.133900,9384800
2013-10-02,47.974998,48.250000,47.750000,47.955002,44.806877,8712400
2013-10-03,47.997501,48.027500,46.935001,47.162498,44.066399,19646000
2013-10-04,47.160000,47.787498,47.002499,47.619999,44.493874,9365600
2013-10-07,46.987499,46.987499,46.580002,46.582500,43.524479,11785200
2013-10-08,46.560001,47.095001,45.627499,45.632500,42.636841,16039600
2013-10-09,45.849998,46.174999,45.027500,45.962502,42.945175,13448000
2013-10-10,46.485001,47.279999,46.387501,47.257500,44.155151,10865600
2013-10-11,47.200001,48.049999,46.875000,48.049999,44.895641,11915200
2013-10-14,47.592499,48.447498,47.505001,48.360001,45.185295,8922400
2013-10-15,48.257500,48.605000,47.842499,47.842499,44.701767,10567600
2013-10-16,48.105000,48.952499,47.959999,48.907501,45.696842,10382800
2013-10-17,48.917500,49.687500,48.867500,49.570000,46.315861,12605200
2013-10-18,49.680000,50.247501,49.237499,50.112499,46.822735,14387200
2013-10-21,50.262501,50.419998,49.814999,50.009998,46.726963,11526000
2013-10-22,50.012501,50.669998,49.877499,49.994999,46.712959,12202800
2013-10-23,49.669998,49.777500,49.294998,49.722500,46.458344,7476400
2013-10-24,49.967499,50.845001,49.902500,50.727501,47.397373,8885600
2013-10-25,50.935001,50.974998,50.380001,50.764999,47.432404,11014400
2013-10-28,50.892502,51.125000,50.612499,50.770000,47.437065,6854400
2013-10-29,50.869999,51.312500,50.869999,51.060001,47.708046,8599600
2013-10-30,51.215000,51.224998,50.410000,50.955002,47.609940,11946400
2013-10-31,49.262501,49.724998,48.564999,49.167500,45.939766,24035200
2013-11-01,49.737499,50.242500,49.630001,49.790001,46.521416,13233600
2013-11-04,49.919998,50.000000,49.047501,49.105000,45.881371,11089200
2013-11-05,48.845001,49.492500,48.750000,49.342499,46.103294,11058000
2013-11-06,49.685001,50.047501,49.347500,49.755001,46.488705,8878800
2013-11-07,49.992500,50.090000,49.025002,49.025002,45.806633,10832400
2013-11-08,48.942501,49.615002,48.942501,49.572498,46.318192,11462400
2013-11-11,49.660000,49.924999,49.555000,49.817501,46.547096,8385200
2013-11-12,49.702499,49.794998,49.212502,49.567501,46.313515,9016400
2013-11-13,49.162498,49.945000,49.125000,49.945000,46.760574,8181600
2013-11-14,49.982498,50.057499,49.692501,50.037498,46.847179,10909600
2013-11-15,49.939999,50.634998,49.935001,50.500000,47.280190,12391600
2013-11-18,50.500000,50.677502,49.817501,49.974998,46.788662,16380800
2013-11-19,50.087502,50.099998,49.205002,49.347500,46.201176,14462800
2013-11-20,49.445000,50.049999,49.417500,49.529999,46.372017,10197200
2013-11-21,49.820000,50.500000,49.362499,50.402500,47.188900,12776400
2013-11-22,50.424999,50.584999,49.959999,50.529999,47.308277,8150800
2013-11-25,50.630001,50.662498,50.327499,50.482498,47.263783,6742000
2013-11-26,50.665001,50.900002,50.404999,50.880001,47.635963,11246000
2013-11-27,50.875000,51.207500,50.757500,50.997501,47.745975,5939600
2013-11-29,51.127499,51.267502,50.865002,50.865002,47.621929,4139200
2013-12-02,51.025002,51.622501,51.025002,51.282501,48.012802,8762000
2013-12-03,49.982498,50.650002,49.982498,50.437500,47.221661,17032800
2013-12-04,50.445000,50.832500,50.270000,50.685001,47.453384,11739200
2013-12-05,50.547501,50.735001,50.380001,50.427502,47.212315,13260000
2013-12-06,50.924999,50.959999,50.250000,50.467499,47.249763,9106800
2013-12-09,50.445000,50.674999,50.340000,50.397499,47.184227,12667200
2013-12-10,50.227501,50.422501,49.857498,49.857498,46.678654,15647200
2013-12-11,50.250000,51.977501,50.250000,51.415001,48.136856,40328000
2013-12-12,51.242500,51.412498,50.625000,50.860001,47.617229,11469200
2013-12-13,51.127499,52.000000,50.980000,51.840000,48.534748,17674400
2013-12-16,52.009998,52.642502,51.822498,51.937500,48.626053,14779600
2013-12-17,52.154999,53.452499,51.959999,53.312500,49.913361,20647200
2013-12-18,53.275002,53.869999,52.500000,53.837502,50.404892,16142000
2013-12-19,53.732498,54.467499,53.634998,54.020000,50.575760,13394800
2013-12-20,54.180000,54.549999,53.974998,53.992500,50.549999,23263600
2013-12-23,54.247501,54.707500,54.137501,54.507500,51.032188,7994800
2013-12-24,54.617500,54.897499,54.255001,54.682499,51.196014,5207600
2013-12-26,54.747501,55.062500,54.747501,55.049999,51.540089,4898800
2013-12-27,55.250000,55.349998,54.787498,54.917500,51.416046,5242000
2013-12-30,55.147499,55.404999,54.924999,55.227501,51.706264,5940000
2013-12-31,55.380001,55.680000,55.257500,55.669998,52.120556,6448400
2014-01-02,55.384998,55.507500,54.875000,55.252499,51.729679,10654000
2014-01-03,55.437500,55.622501,55.057499,55.290001,51.764790,7809600
2014-01-06,55.294998,55.577499,54.897499,54.957500,51.453480,8577600
2014-01-07,55.187500,55.527500,55.115002,55.377499,51.846703,8178000
2014-01-08,55.355000,55.750000,55.160000,55.555000,52.012894,8487200
2014-01-09,55.887501,56.130001,55.415001,55.477501,51.940338,8386400
2014-01-10,55.459999,55.685001,55.002499,55.282501,51.757767,6429600
2014-01-13,55.505001,56.047501,54.652500,54.724998,51.235821,13554400
2014-01-14,54.685001,55.662498,54.582500,55.662498,52.113544,10851600
2014-01-15,55.712502,56.224998,55.457500,55.939999,52.373341,11288000
2014-01-16,55.797501,55.939999,55.322498,55.442501,51.907570,13514000
2014-01-17,55.512501,58.064999,55.509998,58.044998,54.344135,38344400
2014-01-21,58.597500,58.875000,57.705002,57.982498,54.285618,19752400
2014-01-22,58.099998,58.455002,57.919998,58.247501,54.533722,7254400
2014-01-23,57.915001,58.082500,56.915001,57.062500,53.424278,13662400
2014-01-24,56.599998,56.740002,55.312500,55.312500,51.785854,16043200
2014-01-27,55.517502,55.517502,53.779999,54.055000,50.608536,19470800
2014-01-28,54.404999,55.590000,54.349998,55.240002,51.717968,17852400
2014-01-29,54.775002,55.185001,54.125000,54.279999,50.819180,16800000
2014-01-30,56.437500,56.500000,54.077499,55.220001,51.699253,20040400
